Unnamed: 0,title,ingredients,directions,link,source,NER
1549944,Vietnamese Iced Coffee (Cà Phê Sữa Đá),"[""2 Tablespoons Sweetened, Condensed Milk"", ""Ice Cubes"", ""2 Tablespoons Coffee (something Dark And Rich Like Espresso Or French Roast. Or See Note)""]","[""Pour sweetened condensed milk in the bottom of a glass/mug. Adjust to taste, but do not substitute with evaporated milk."", ""Note for the coffee: The Vietnamese prefer to use a coffee that has chicory in it - this enhances the flavors in the coffee."", ""Use a Vietnamese/French coffee press (see note below) to prepare coffee directly into the glass with the sweetened condensed milk. It will take several minutes for the coffee to drip into the glass-up to 15 minutes, if you like your coffee rich and screwed the press on tightly. It's much like a couple shots of espresso."", ""Stir to mix the milk and coffee."", ""Pour over a tall glass of ice."", ""Enjoy! Wonderful on a warm day."", ""Note: the Vietnamese coffee press is cheap, from $2 to $5, and available in coffee stores or easily found online. If you do not have a Vietnamese/French coffee press, substitute 2 shots of espresso or a couple of ounces of a very dark rich coffee.""]",tastykitchen.com/recipes/drinks/vietnamese-iced-coffee-ca-phe-se1bbafa-da/,Gathered,"[""Milk"", ""Coffee""]"
1549985,Very Berry Yogurt Ice Pops,"[""1-1/2 cup Yogurt"", ""1/3 cups Blueberries"", ""4 whole Strawberries"", ""2 Tablespoons Sugar"", ""1 Tablespoon Milk""]","[""Add all of the ingredients to a blender and blend until liquefied."", ""Throw a couple more berries in and pulse a couple of times if you like it chunky."", ""Pour into ice pop molds and freeze. This recipe made enough for 4 decent-sized ice pops with a little bit left over."", ""I drank the leftovers and concluded this would also make a great smoothie recipe.""]",tastykitchen.com/recipes/desserts/very-berry-yogurt-ice-pops/,Gathered,"[""Yogurt"", ""Blueberries"", ""Strawberries"", ""Sugar"", ""Milk""]"
840004,Fresh Vegetable Dip,"[""1/3 jar capers"", ""2 oz. horseradish"", ""3 oz. cream cheese, softened"", ""3/4 tsp. Worcestershire sauce"", ""1 c. mayonnaise"", ""1 tsp. onion, chopped fine""]","[""Mix capers in blender."", ""Add other ingredients and mix well. Makes small amount, about 1 cup.""]",www.cookbooks.com/Recipe-Details.aspx?id=209857,Gathered,"[""capers"", ""horseradish"", ""cream cheese"", ""Worcestershire sauce"", ""mayonnaise"", ""onion""]"
840065,Ham And Okra Roll-Ups,"[""1 pkg. sliced ham"", ""1 bottle pickled okra"", ""8 oz. softened cream cheese""]","[""Spread softened cream cheese on sliced ham."", ""Cut ends off okra."", ""Place okra at narrow end of ham slice and roll up."", ""Place in the freezer for a few minutes to firm and make slicing easier. Slice and serve.""]",www.cookbooks.com/Recipe-Details.aspx?id=844214,Gathered,"[""ham"", ""okra"", ""cream cheese""]"
840081,Shrimp Special,"[""1 (8 oz.) cream cheese (room temperature)"", ""2 Tbsp. dry white wine"", ""1 tsp. lemon juice"", ""1/2 tsp. minced onion"", ""1/2 tsp. Worcestershire sauce"", ""1/4 tsp. salt"", ""1 (4 1/2 oz.) can shrimp, drained and chopped""]","[""In medium size bowl, beat all ingredients except shrimp until smooth. Stir in shrimp."", ""Cover and refrigerate at least 4 hours before serving."", ""Makes about 2 cups of spread.""]",www.cookbooks.com/Recipe-Details.aspx?id=374651,Gathered,"[""cream cheese"", ""white wine"", ""lemon juice"", ""onion"", ""Worcestershire sauce"", ""salt"", ""shrimp""]"
840202,Cracker Spread,"[""8 oz. pkg. cream cheese"", ""1 jar each: Kraft Roka Bleu cheese and Old English cheese""]","[""Beat together."", ""Serve with snack crackers or party rye.""]",www.cookbooks.com/Recipe-Details.aspx?id=464281,Gathered,"[""cream cheese"", ""cheese""]"
840267,Minnie Pearl'S Chicken Salad,"[""3 c. chopped chicken"", ""1/2 c. chopped pecans"", ""1 tsp. capers"", ""1 1/2 c. mayonnaise"", ""1 c. chopped celery"", ""1/4 c. chopped olives"", ""dash of celery seed"", ""salt and pepper to taste""]","[""Mix all ingredients together."", ""Makes an excellent salad.""]",www.cookbooks.com/Recipe-Details.aspx?id=343806,Gathered,"[""chicken"", ""pecans"", ""capers"", ""mayonnaise"", ""celery"", ""olives"", ""celery"", ""salt""]"
840269,Pineapple-Carrot Salad,"[""1 (7 oz.) can crushed pineapple"", ""1 large carrot, grated"", ""1/2 c. coconut"", ""1/2 c. miniature marshmallows""]","[""Combine ingredients; toss lightly."", ""Chill before serving.""]",www.cookbooks.com/Recipe-Details.aspx?id=831560,Gathered,"[""pineapple"", ""carrot"", ""coconut"", ""marshmallows""]"
840274,Cauliflower And Broccoli Salad,"[""1 head cauliflower"", ""1 head broccoli"", ""1 medium onion, chopped"", ""1 c. mayonnaise"", ""3 Tbsp. vinegar"", ""1/4 c. sugar"", ""1 c. Mozzarella cheese, grated""]","[""Wash and break cauliflower and broccoli into small pieces. Let drain in colander."", ""Mix together onion, mayonnaise, vinegar, sugar and cheese."", ""Pour mix over cauliflower and broccoli. Refrigerate.""]",www.cookbooks.com/Recipe-Details.aspx?id=785794,Gathered,"[""cauliflower"", ""broccoli"", ""onion"", ""mayonnaise"", ""vinegar"", ""sugar"", ""Mozzarella cheese""]"
840333,Eggplant Appetizer,"[""1 medium eggplant"", ""1/4 c. finely chopped onion"", ""2 Tbsp. olive oil"", ""1/4 c. lemon juice"", ""salt and pepper to taste"", ""sugar""]","[""Bake the eggplant in a preheated 350\u00b0 oven until tender (about 1 hour)."", ""Cool slightly."", ""Peel the eggplant."", ""Mash, leaving a lumpy texture."", ""Add remaining ingredients."", ""Adjust the seasonings to your taste."", ""Serve with rye bread, pita or crackers.""]",www.cookbooks.com/Recipe-Details.aspx?id=650711,Gathered,"[""eggplant"", ""onion"", ""olive oil"", ""lemon juice"", ""salt"", ""sugar""]"
840342,Cucumber Sauce,"[""1 medium cucumber"", ""1 small slice onion"", ""1/4 c. mayonnaise"", ""2 tsp. vinegar"", ""1/2 c. sour cream"", ""2 tsp. minced parsley"", ""1/16 tsp. pepper"", ""salt to taste""]","[""Grate 1/3 cup cucumber and onion slice (1 teaspoon). Press in strainer to remove juice."", ""Add mayonnaise, vinegar, sour cream, parsley and seasonings.""]",www.cookbooks.com/Recipe-Details.aspx?id=977706,Gathered,"[""cucumber"", ""onion"", ""mayonnaise"", ""vinegar"", ""sour cream"", ""parsley"", ""pepper"", ""salt""]"
840372,Mock Sour Cream,"[""1 c. low fat cottage cheese"", ""1 c. buttermilk (nonfat)"", ""4 tsp. lemon juice""]","[""Place all ingredients in a blender until smooth."", ""Use in place of sour cream for potatoes, dips, salads and fruits."", ""Yields 1 pint.""]",www.cookbooks.com/Recipe-Details.aspx?id=262806,Gathered,"[""cottage cheese"", ""buttermilk"", ""lemon juice""]"
840448,Hot Wings My Way,"[""chicken wings, fried your way"", ""1 bottle hot sauce"", ""1 stick butter""]","[""Fry chicken wings."", ""While frying, mix melted butter and hot sauce."", ""Immediately upon removing chicken from frying pan, dip each piece in hot sauce mixture."", ""Drain and serve hot.""]",www.cookbooks.com/Recipe-Details.aspx?id=867132,Gathered,"[""chicken"", ""hot sauce"", ""butter""]"
840459,Cheese Cake Tarts,"[""2 inner pkg. graham crackers, rolled fine"", ""1/2 c. brown sugar"", ""1/2 c. soft butter""]","[""Mix together and press into paper-lined tart pans.""]",www.cookbooks.com/Recipe-Details.aspx?id=965788,Gathered,"[""graham crackers"", ""brown sugar"", ""butter""]"
840469,Ho-Ho Cake,"[""1 box fudge or devil's food cake mix""]","[""Make according to box instructions."", ""Bake in 10 x 15-inch jelly roll pan 15 to 20 minutes."", ""Cool.""]",www.cookbooks.com/Recipe-Details.aspx?id=957105,Gathered,"[""cake mix""]"
840499,Orange Julius(Fruit Drink)  ,"[""1/2 c. sugar"", ""1/2 c. milk"", ""6 oz. frozen orange juice"", ""1 tsp. vanilla"", ""1 tray ice cubes""]","[""Mix in blender and drink.""]",www.cookbooks.com/Recipe-Details.aspx?id=370865,Gathered,"[""sugar"", ""milk"", ""orange juice"", ""vanilla""]"
840511,Strawberry Preserves,"[""4 c. strawberries"", ""1 Tbsp. vinegar"", ""3 c. sugar"", ""2 tsp. butter or margarine""]","[""You can either mash berries or leave them whole."", ""Combine berries and vinegar. Start mixture on low heat."", ""Bring to a boil and boil for 2 minutes."", ""Add sugar and butter or margarine; boil for 25 minutes, stirring often to prevent sticking."", ""Pour into large, shallow pan to cool, stirring occasionally."", ""Dip preserves into jars and seal.""]",www.cookbooks.com/Recipe-Details.aspx?id=947201,Gathered,"[""strawberries"", ""vinegar"", ""sugar"", ""butter""]"
840541,Congealed Pistachio Salad,"[""1 box instant pistachio pudding"", ""1 large can crushed pineapple"", ""1 large container Cool Whip"", ""pecans"", ""miniature marshmallows""]","[""Mix pudding and pineapple including juice. Add Cool Whip."", ""Mix together. Add pecans and marshmallows."", ""Put in a large bowl and refrigerate several hours for flavors to mix before serving."", ""This is a nice Christmas salad because of its green color."", ""You can top with drained red cherries.""]",www.cookbooks.com/Recipe-Details.aspx?id=957805,Gathered,"[""pineapple"", ""pecans"", ""marshmallows""]"
840601,Olive Appetizers,"[""1 jar large olives"", ""1/2 pkg. sliced bacon""]","[""Slice all bacon slices in half. Wrap each olive in bacon slice. Secure with toothpick."", ""Grill until done, turning each to broil evenly."", ""Makes 4 to 6 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=313542,Gathered,"[""olives"", ""bacon""]"
840721,Orange Sherbet,"[""6 orange drinks (10 oz.)"", ""1 can Eagle Brand condensed milk"", ""1 can crushed pineapple""]","[""Pour in ice cream freezer and freeze.""]",www.cookbooks.com/Recipe-Details.aspx?id=468307,Gathered,"[""orange"", ""milk"", ""pineapple""]"
840730,Never Fail Frosting,"[""1 c. sugar"", ""1/4 c. butter"", ""1/4 c. milk"", ""1/2 c. chocolate chips""]","[""Boil sugar, butter and milk hard for 1 minute."", ""Take off stove and add chocolate chips."", ""Stir until cool and melted."", ""Beat until it loses its gloss; spread.""]",www.cookbooks.com/Recipe-Details.aspx?id=640789,Gathered,"[""sugar"", ""butter"", ""milk"", ""chocolate chips""]"
840769,Aunt Zizi'S Oregano Chicken,"[""3 or 4 lb. chicken, cut up"", ""1 large onion, sliced"", ""4 to 6 potatoes, peeled and sliced"", ""1 tsp. oregano or to taste"", ""salt and pepper to taste"", ""1/2 c. dry white wine"", ""paprika""]","[""Sprinkle paprika on all chicken, onion and potatoes before you put in the oven."", ""Cook at 375\u00b0 for 1 to 1 1/2 hours."", ""Pour wine over chicken mixture."", ""Season with rest of ingredients."", ""Turn 3 to 4 times during cooking process.""]",www.cookbooks.com/Recipe-Details.aspx?id=469665,Gathered,"[""chicken"", ""onion"", ""potatoes"", ""oregano"", ""salt"", ""white wine"", ""paprika""]"
840774,Pecan Pralines,"[""3 c. sugar"", ""4 c. pecans"", ""2 tsp. vanilla"", ""1 can evaporated milk"", ""1 stick butter""]","[""Cook the sugar, milk, butter and vanilla."", ""When it forms a soft ball stage, add the pecans."", ""Stir and drop on waxed paper or buttered plate.""]",www.cookbooks.com/Recipe-Details.aspx?id=527074,Gathered,"[""sugar"", ""pecans"", ""vanilla"", ""milk"", ""butter""]"
840885,Peanut Butter Fudge,"[""2 c. sugar"", ""1 c. milk"", ""1/4 tsp. salt"", ""1 c. peanut butter"", ""2 Tbsp. butter"", ""1 tsp. vanilla""]","[""Cook sugar, milk and salt until a ball is formed when dropped in cool water."", ""Add peanut butter, butter and vanilla."", ""Stir until well mixed and then pour into a buttered dish.""]",www.cookbooks.com/Recipe-Details.aspx?id=733479,Gathered,"[""sugar"", ""milk"", ""salt"", ""peanut butter"", ""butter"", ""vanilla""]"
840890,Broccoli Casserole,"[""1 1/4 lb. broccoli or 2 (10 oz.) pkg. frozen"", ""1/2 c. sour cream"", ""1/4 c. mayonnaise"", ""1/2 c. grated Swiss cheese"", ""1 Tbsp. lemon juice"", ""1/2 c. bread crumbs"", ""2 Tbsp. butter, melted"", ""1/4 c. grated Parmesan cheese""]","[""Cook medium broccoli flowerets until crisp-tender (check at 3 minutes)."", ""Lay drained broccoli in bake/serve dish."", ""Combine sour cream, mayonnaise, Swiss cheese and lemon juice and spread mixture over broccoli."", ""Combine bread crumbs, butter and Parmesan cheese. Toss to blend."", ""Sprinkle over top."", ""Bake at 350\u00b0 until hot and cheese is melted well."", ""Can then brown a few seconds under broiler until tinged brown."", ""Serves 6.""]",www.cookbooks.com/Recipe-Details.aspx?id=447970,Gathered,"[""broccoli"", ""sour cream"", ""mayonnaise"", ""Swiss cheese"", ""lemon juice"", ""bread crumbs"", ""butter"", ""Parmesan cheese""]"
840897,Fruit Yogurt Smoothies,"[""1 banana, sliced"", ""1 (8 oz.) container plain low-fat yogurt"", ""1/4 c. orange juice"", ""1 Tbsp. honey""]","[""Puree all ingredients until smooth."", ""Any kind of juice can be used and 2 to 3 strawberries can be added.""]",www.cookbooks.com/Recipe-Details.aspx?id=315419,Gathered,"[""banana"", ""yogurt"", ""orange juice"", ""honey""]"
841029,Pineapple Cake,"[""1 box moist cake mix""]","[""Bake as directed."", ""Let cool on rack."", ""Split each layer in half.""]",www.cookbooks.com/Recipe-Details.aspx?id=553438,Gathered,"[""cake mix""]"
841198,Hint: For Crisp Curtains,"[""1 c. Epsom salts""]","[""Dissolve Epsom salts in sink of water."", ""Rinse curtains in this water and let dry.""]",www.cookbooks.com/Recipe-Details.aspx?id=871011,Gathered,[]
841221,Shrimp Pie,"[""1 (8 oz.) pkg. cream cheese, softened"", ""2 Tbsp. Worcestershire sauce"", ""1 small onion, chopped"", ""3/4 c. ketchup"", ""2 Tbsp. horseradish"", ""1 Tbsp. lemon juice""]","[""Pour over shrimp."", ""Serve with crackers."", ""This can be made a day before serving.""]",www.cookbooks.com/Recipe-Details.aspx?id=178284,Gathered,"[""cream cheese"", ""Worcestershire sauce"", ""onion"", ""ketchup"", ""horseradish"", ""lemon juice""]"
841242,Cream Cheese Dip,"[""2 (8 oz.) cream cheese"", ""1 bell pepper, chopped"", ""1 onion, chopped"", ""1 small can crushed pineapple"", ""3/4 c. chopped pecans"", ""1/4 tsp. seasoned salt to taste""]","[""Mix and chill."", ""Good with Ritz crackers or chips.""]",www.cookbooks.com/Recipe-Details.aspx?id=581594,Gathered,"[""cream cheese"", ""bell pepper"", ""onion"", ""pineapple"", ""pecans"", ""salt""]"
841362,Quick Vegetable Dip,"[""2 1/2 Tbsp. sour cream"", ""1 1/2 Tbsp. Hellmann's mayonnaise"", ""a little salt (if desired)"", ""1 Tbsp. lemon juice""]","[""Mix together and"", ""serve with carrots, celery, zucchini, peppers, etc.""]",www.cookbooks.com/Recipe-Details.aspx?id=698618,Gathered,"[""sour cream"", ""mayonnaise"", ""salt"", ""lemon juice""]"
841391,Tuna Casserole,"[""4 c. sliced potatoes"", ""1/2 cube butter"", ""1 tsp. salt"", ""dash of pepper"", ""2 c. milk"", ""2 Tbsp. prepared mustard"", ""1 onion, chopped"", ""1 can tuna""]","[""Boil the potatoes for 10 minutes."", ""While potatoes are boiling, melt butter."", ""Add salt, pepper and milk; bring to boil to thicken. Stir in mustard, onion and tuna."", ""Place in casserole dish."", ""Layer the potatoes, then the tuna mixture."", ""Repeat."", ""Bake at 375\u00b0 for 45 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=1017862,Gathered,"[""potatoes"", ""butter"", ""salt"", ""pepper"", ""milk"", ""mustard"", ""onion"", ""tuna""]"
841441,Carolyn'S Chocolate Fudge Icing,"[""1 c. sugar"", ""1/3 c. butter"", ""1/3 c. milk"", ""1 (16 oz.) bag chocolate chips""]","[""Ten minutes before cake is done, combine sugar, butter and milk in saucepan."", ""Mix and boil for 1 minute and remove from heat. Add chocolate chips (you can also use peanut butter or butterscotch chips instead of the chocolate ones."", ""You can also add nuts or a couple spoonfuls or peanut butter to mix in). Spread on cake just out of the oven while it is still hot!!! Spread on cake from the pan, small amount at a time."", ""Do not dump on cake and spread around because icing is heavy."", ""It is just like fudge.""]",www.cookbooks.com/Recipe-Details.aspx?id=420537,Gathered,"[""sugar"", ""butter"", ""milk"", ""chocolate chips""]"
841450,Ham And Cheese Ball,"[""1 (8 oz.) pkg. cream cheese"", ""2 Tbsp. chopped onion"", ""1 Tbsp. Worcestershire sauce"", ""chopped ham"", ""chopped pecans""]","[""Mix together first 4 ingredients."", ""Roll in chopped pecans. Chill.""]",www.cookbooks.com/Recipe-Details.aspx?id=212701,Gathered,"[""cream cheese"", ""onion"", ""Worcestershire sauce"", ""ham"", ""pecans""]"
841558,Creamy Mexican Dip,"[""16 oz. sour cream"", ""1 1/2 cups shredded cheddar cheese"", ""1/2 cup salsa"", ""1 avocado peeled, pitted, and diced""]","[""In a saucepan combine all ingredients. Cook until mixed well about 5 to 7 minutes. Put in bowl cover and chill.""]",www.cookbooks.com/Recipe-Details.aspx?id=95255,Gathered,"[""sour cream"", ""cheddar cheese"", ""salsa"", ""avocado""]"
841611,Karen'S Cranberry Ice,"[""1 lb. raw cranberries"", ""2 c. sugar"", ""1/4 c. lemon juice"", ""3/4 c. orange juice""]","[""Wash and drain cranberries; remove any stems."", ""Place in medium saucepan with 2 cups water."", ""Bring to boiling; boil for 6 to 8 minutes, or until soft, stirring frequently."", ""Press cranberries and liquid through sieve to puree; return to saucepan."", ""Stir sugar into cranberries."", ""Bring to boiling; reduce heat and simmer 5 minutes."", ""Remove from heat."", ""Add lemon juice and orange juice. Pour into a 9-inch square pan."", ""Freeze 8 hours or overnight."", ""Cut into 16 squares."", ""Makes 16 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=889425,Gathered,"[""cranberries"", ""sugar"", ""lemon juice"", ""orange juice""]"
841616,Chocolate Cups,"[""8 oz. Hershey's chocolate"", ""1 1/2 c. peanut butter""]","[""You will also need cupcake holders.""]",www.cookbooks.com/Recipe-Details.aspx?id=340877,Gathered,"[""chocolate"", ""peanut butter""]"
841704,Barbecued Chicken Or Pork,"[""meat (may use chicken, pork or country ribs)"", ""4 to 6 oz. barbecue sauce""]","[""Fill slow cooker with meat. Cook on high for about 2 hours. Take meat out and discard liquid. Return meat to cooker. Pour barbecue sauce over meat. Cook another 2 hours. Spoon barbecue sauce and juice from bottom of cooker over meat. Lower heat to low and let set for an additional 2 hours. When done, meat will almost fall from bone. Have towels ready, can be very messy!""]",www.cookbooks.com/Recipe-Details.aspx?id=143780,Gathered,"[""pork"", ""barbecue sauce""]"
841716,Vegetable Dip,"[""8 oz. cream cheese"", ""1 Tbsp. milk"", ""1/2 tsp. seasoned salt"", ""1 tsp. horseradish"", ""1/4 tsp. chili powder""]","[""Beat together."", ""Stir in 2 teaspoons minced green onion."", ""Can add finely chopped tomatoes.""]",www.cookbooks.com/Recipe-Details.aspx?id=977318,Gathered,"[""cream cheese"", ""milk"", ""salt"", ""horseradish"", ""chili powder""]"
841725,Charlie'S Brook Trout Supreme,"[""4 cleaned brook trout"", ""lemon juice to taste"", ""salt and pepper to taste"", ""1 beaten egg"", ""2 Tbsp. milk"", ""1/2 c. bread crumbs"", ""1/2 c. butter"", ""1 (2 to 3 oz.) can sliced mushrooms, drained"", ""1 Tbsp. lemon juice"", ""1/2 tsp. salt""]","[""Sprinkle brook trout inside and out with lemon juice, salt and pepper."", ""Combine the egg with the milk. Dip the trout in the mixture. Coat with bread crumbs."", ""Melt 1/4 cup butter in a large frying pan. Add fish and saute until golden brown on both sides, around 3 to 4 minutes."", ""Melt the remaining butter in another frying pan. Add the mushrooms, 1 tablespoon of the lemon juice and 1/2 teaspoon salt."", ""Saute mushrooms until hot.""]",www.cookbooks.com/Recipe-Details.aspx?id=888677,Gathered,"[""trout"", ""lemon juice"", ""salt"", ""egg"", ""milk"", ""bread crumbs"", ""butter"", ""mushrooms"", ""lemon juice"", ""salt""]"
841812,Unbelievable Peanut Butter Cookies,"[""1 c. peanut butter"", ""1 c. sugar"", ""1 egg""]","[""Mix ingredients together."", ""Spoon onto slightly greased cookie sheet and flatten slightly with a fork."", ""Bake at 350\u00b0 until brown.""]",www.cookbooks.com/Recipe-Details.aspx?id=244751,Gathered,"[""peanut butter"", ""sugar"", ""egg""]"
841842,White Chocolate Fudge,"[""1 lb. white chocolate"", ""1 can sweetened condensed milk"", ""1 c. chopped pecans""]","[""Melt chocolate in double boiler or in microwave; add sweetened condensed milk and nuts."", ""Stir to mix well."", ""Pour into buttered 9 x 13-inch buttered baking dish (or use smaller for thicker fudge). Let cool."", ""Will take several hours for fudge to set."", ""Cut into squares.""]",www.cookbooks.com/Recipe-Details.aspx?id=638254,Gathered,"[""white chocolate"", ""condensed milk"", ""pecans""]"
841872,Chewy Monkey Bread,"[""4 cans (10 each) refrigerated biscuits"", ""1 3/4 c. sugar, divided"", ""1 Tbsp. cinnamon"", ""3/4 c. butter""]","[""Preheat oven to 350\u00b0."", ""Generously grease a tube pan."", ""Cut each biscuit into 4 pieces."", ""Mix 3/4 cup of sugar and cinnamon in a plastic bag."", ""Drop biscuits into mixture and then drop evenly into cake pan.""]",www.cookbooks.com/Recipe-Details.aspx?id=302826,Gathered,"[""sugar"", ""cinnamon"", ""butter""]"
841874,Berry Fluff,"[""1 c. washed berries (strawberries or raspberries)"", ""1 c. sugar"", ""1 egg white"", ""1 Tbsp. lemon juice"", ""dash of salt""]","[""Put all ingredients in large mixing bowl and beat on Number 8 speed for 10 minutes, until mixture is very thick and fluffy. Nice to serve on angel food or any plain cake.""]",www.cookbooks.com/Recipe-Details.aspx?id=360816,Gathered,"[""sugar"", ""egg"", ""lemon juice"", ""salt""]"
841886,Cracked Wheat Bulgar Pilaf,"[""1 c. bulgur (coarse cracked wheat)"", ""1/2 c. fine egg noodles (very thin)"", ""4 Tbsp. butter"", ""1 (15 1/2 oz.) chicken broth"", ""1/2 c. chi chi peas (optional)"", ""salt to taste""]","[""Melt butter in a 2-quart saucepan over medium heat."", ""Add egg noodles and stir until golden brown."", ""Add bulgar and stir."", ""Add chicken broth and chi chi peas."", ""Stir and cover."", ""Salt to taste. Reduce heat to low and cook until all liquid is absorbed."", ""Fluff with fork and serve.""]",www.cookbooks.com/Recipe-Details.aspx?id=25452,Gathered,"[""egg noodles"", ""butter"", ""chicken broth"", ""peas"", ""salt""]"
841931,Tuna Log,"[""2 (7 oz.) cans tuna, drained and flaked"", ""2 (8 oz.) pkg. cream cheese, softened"", ""1 Tbsp. lemon juice"", ""2 Tbsp. chopped onion"", ""1 Tbsp. horseradish"", ""1/4 tsp. salt"", ""1/2 c. chopped pecans"", ""3 Tbsp. parsley""]","[""Mix first 6 ingredients in a blender."", ""Form log and chill. Roll log in mixture of pecans and parsley.""]",www.cookbooks.com/Recipe-Details.aspx?id=720050,Gathered,"[""tuna"", ""cream cheese"", ""lemon juice"", ""onion"", ""horseradish"", ""salt"", ""pecans"", ""parsley""]"
841935,Trisha'S Curried Zucchini Soup,"[""6 small zucchini, trimmed and cut into chunks"", ""1 large onion, thinly sliced"", ""1 1/2 tsp. curry powder"", ""1/2 tsp. mustard"", ""3 c. chicken broth"", ""3 Tbsp. rice"", ""1 1/2 c. milk or cream"", ""1 tsp. ginger"", ""salt"", ""pepper"", ""minced chives""]","[""Combine zucchini, onion, curry, ginger and mustard in saucepan."", ""Add chicken broth and rice."", ""Bring to boil."", ""Cover and simmer 45 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=1001886,Gathered,"[""zucchini"", ""onion"", ""curry powder"", ""mustard"", ""chicken broth"", ""rice"", ""milk"", ""ginger"", ""salt"", ""pepper"", ""chives""]"
842007,Apricot Pineapple Jam,"[""1 (11 oz.) pkg. dried apricots (2 c.)"", ""1 (1 lb. 4 1/2 oz.) can crushed pineapple (undrained)"", ""1/2 lemon, sliced and quartered"", ""4 c. sugar""]","[""Rinse apricots; simmer, covered, in 2 1/2 cups of water until tender."", ""Mash apricots."", ""Add pineapple, lemon and sugar."", ""Simmer, stirring frequently, until thick and clear, about 45 minutes. Ladle into hot scalded jars."", ""Seal."", ""Makes about six 1/2-pint jars.""]",www.cookbooks.com/Recipe-Details.aspx?id=1012526,Gathered,"[""pineapple"", ""lemon"", ""sugar""]"
842026,Aunt Hellen'S White Fudge,"[""3 c. sugar"", ""1 can milk"", ""1 stick butter"", ""1/2 tsp. salt"", ""1 tsp. vanilla"", ""3 Tbsp. peanut butter""]","[""Put sugar, milk, butter and salt into pan."", ""Cool over medium heat until soft balls form in cold water."", ""Remove from heat and add vanilla and peanut butter."", ""Beat mixture over medium speed until fudge starts to harden."", ""Pour into buttered pan."", ""Cool.""]",www.cookbooks.com/Recipe-Details.aspx?id=525641,Gathered,"[""sugar"", ""milk"", ""butter"", ""salt"", ""vanilla"", ""peanut butter""]"
842055,Fruity Cream Cheese Sandwich Filling,"[""1 (8 oz.) pkg. cream cheese"", ""1 Tbsp. milk"", ""2 tsp. lemon juice"", ""1/2 c. dates, chopped"", ""1 c. apple, finely chopped""]","[""Soften cream cheese; add milk and lemon juice."", ""Beat until smooth."", ""Stir in fruit and spread on breads."", ""For teas or special occasions, alternate layers of wheat and white bread until there are three pieces of bread with filling between."", ""Chill in refrigerator for about 30 minutes, then cut with decorative cutters."", ""To keep sandwiches fresh, cover with slightly damp white paper towel, then with plastic wrap.""]",www.cookbooks.com/Recipe-Details.aspx?id=301238,Gathered,"[""cream cheese"", ""milk"", ""lemon juice"", ""dates"", ""apple""]"
842064,Scallops Oriental,"[""2 lb. fresh or frozen scallops"", ""1/4 c. honey"", ""1/4 c. mustard"", ""1 tsp. curry powder"", ""1 tsp. fresh lemon juice""]","[""Preheat broiler."", ""Spray baking pan with vegetable oil."", ""Rinse scallops in cold water and drain."", ""Place in baking pan."", ""In a saucepan, combine honey, mustard, curry powder and lemon juice. Brush scallops with sauce."", ""Broil 4 inches from heat for 5 to 8 minutes or until browned.""]",www.cookbooks.com/Recipe-Details.aspx?id=985750,Gathered,"[""honey"", ""mustard"", ""curry powder"", ""lemon juice""]"
842096,Flying Saucers(Kids Dish)  ,"[""thick sliced bologna"", ""mashed potatoes"", ""shredded Cheddar cheese""]","[""Place 1 piece of bologna on microwave-safe plate with a scoop of mashed potatoes in middle."", ""Smother with cheese and zap for 45 seconds or until cheese melts."", ""Serve hot with favorite fruit.""]",www.cookbooks.com/Recipe-Details.aspx?id=299863,Gathered,"[""bologna"", ""potatoes"", ""Cheddar cheese""]"
842139,Monkey Bread,"[""1/2 c. chopped pecans"", ""1/2 c. sugar"", ""3 cans (10) biscuits"", ""1 Tbsp. cinnamon"", ""1 c. brown sugar"", ""1 Tbsp. cinnamon"", ""1/2 c. melted butter""]","[""Sprinkle half of pecans in bottom of well-greased Bundt pan. Cut biscuits in half and shake in a bag with 1/2 cup sugar and 1 tablespoon cinnamon."", ""Layer in pan."", ""Combine brown sugar and 1 tablespoon cinnamon and butter."", ""Pour over dough."", ""Bake 30 to 40 minutes at 350\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=199908,Gathered,"[""pecans"", ""sugar"", ""cinnamon"", ""brown sugar"", ""cinnamon"", ""butter""]"
842191,Pork And Bean Salad,"[""2 (16 oz.) cans pork and beans, drained"", ""1 large tomato, diced"", ""1 medium bell pepper, diced"", ""2 Tbsp. red wine vinegar to taste"", ""1/8 tsp. celery seed"", ""salt and pepper to taste""]","[""Mix all ingredients together and chill before serving."", ""Makes 6 to 8 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=207014,Gathered,"[""pork"", ""tomato"", ""bell pepper"", ""red wine vinegar"", ""celery"", ""salt""]"
842217,Mango Ice-Cream,"[""1 (14 oz.) condensed milk"", ""1 (30-32 oz.) mango pulp"", ""1 (14-16 oz.) whipped topping""]","[""Blend all ingredients together."", ""Pour into a glass dish and freeze, tightly covered."", ""Alternatively, pour and freeze in popsicle molds."", ""Remove from freezer a half hour before cutting into pieces and serving.""]",www.cookbooks.com/Recipe-Details.aspx?id=14880,Gathered,"[""condensed milk"", ""mango""]"
